Mod_ID,Modal,Modal_Slug,Brand_ID,Body_Type,Status_Modal
583,Jolion,jolion,257,SUV,Publish
584,Jolion,jolion,257,SUV,Publish
585,Jolion,jolion,257,SUV,Publish
586,Dargo,dargo,257,Crossover,Publish
587,Dargo,dargo,257,Crossover,Publish
588,H2,h2,257,,Publish
589,H2,h2,257,,Publish
590,H6,h6,257,SUV,Publish
591,H6,h6,257,SUV,Publish
592,H6,h6,257,SUV,Publish
593,H6,h6,257,SUV,Publish
594,H6,h6,257,SUV,Publish
595,"H6 HEV",h6-hev,257,SUV,Publish
596,H9,h9,257,Sedan,Publish
597,H9,h9,257,Sedan,Publish
598,HR-V,hr-v,274,"Crossover SUV",Publish
599,HR-V,hr-v,274,"Crossover SUV",Publish
600,HR-V,hr-v,274,"Crossover SUV",Publish
601,ZR-V,zr-v,274,"crossover SUV",Publish
602,ZR-V,zr-v,274,"crossover SUV",Publish
603,"Civic Type R",civic-type-r,274,Sedan,Publish
604,City,city,274,Sedan,Publish
605,City,city,274,Sedan,Publish
606,City,city,274,Sedan,Publish
607,Civic,civic,274,Sedan,Publish
608,CR-V,cr-v,274,"Crossover SUV",Publish
609,CR-V,cr-v,274,"Crossover SUV",Publish
610,Accord,accord,274,Sedan,Publish
611,Civic,civic,274,Sedan,Publish
612,"Odyssey J",odyssey-j,274,MPV,Publish
613,Civic,civic,274,Sedan,Publish
614,Accord,accord,274,Sedan,Publish
615,Accord,accord,274,Sedan,Publish
616,Pilot,pilot,274,SUV,Publish
617,CR-V,cr-v,274,"Crossover SUV",Publish
618,"Odyssey J",odyssey-j,274,MPV,Publish
619,Accord,accord,274,Sedan,Publish
620,Accord,accord,274,Sedan,Publish
621,Odyssey,odyssey,274,MPV,Publish
622,Odyssey,odyssey,274,MPV,Publish
623,Pilot,pilot,274,SUV,Publish
624,Pilot,pilot,274,SUV,Publish
625,Pilot,pilot,274,SUV,Publish
626,Odyssey,odyssey,274,MPV,Publish
627,CR-V,cr-v,274,"Crossover SUV",Publish
628,H5,h5,255,SUV,Publish
629,H5,h5,255,SUV,Publish
630,H9,h9,255,Sedan,Publish
631,H9,h9,255,Sedan,Publish
632,H9,h9,255,Sedan,Publish
633,H9,h9,255,Sedan,Publish
634,H9,h9,255,Sedan,Publish
635,H9,h9,255,Sedan,Publish
636,HS5,hs5,255,SUV,Publish
637,HS5,hs5,255,SUV,Publish
638,HS5,hs5,255,SUV,Publish
639,HS5,hs5,255,SUV,Publish
640,L5,l5,255,Sedan,Publish
641,E-HS3,e-hs3,255,SUV,Publish
642,E-HS3,e-hs3,255,SUV,Publish
643,H7,h7,255,Sedan,Publish
644,HS7,hs7,255,SUV,Publish
645,HS7,hs7,255,SUV,Publish
646,E-QM5,e-qm5,255,Sedan,Publish
647,E-HS9,e-hs9,255,SUV,Publish
648,E-HS9,e-hs9,255,SUV,Publish
649,E-HS9,e-hs9,255,SUV,Publish
650,Ousado,ousado,255,Sedan,Publish
651,Ousado,ousado,255,Sedan,Publish
652,HS3,hs3,255,SUV,Publish
653,"Ioniq 5",ioniq-5,260,Hatchback,Publish
654,"Ioniq 5",ioniq-5,260,Hatchback,Publish
655,Sonata,sonata,260,Sedan,Publish
656,Sonata,sonata,260,Sedan,Publish
657,Sonata,sonata,260,Sedan,Publish
658,Sonata,sonata,260,Sedan,Publish
659,Palisade,palisade,260,SUV,Publish
660,Palisade,palisade,260,SUV,Publish
661,Palisade,palisade,260,SUV,Publish
662,"Santa Fe",santa-fe,260,SUV,Publish
663,"Santa Fe",santa-fe,260,SUV,Publish
664,"Santa Fe",santa-fe,260,SUV,Publish
665,"Santa Fe",santa-fe,260,SUV,Publish
666,"Santa Fe",santa-fe,260,SUV,Publish
667,"Veloster N",veloster-n,260,Hatchback,Publish
668,"Veloster N",veloster-n,260,Hatchback,Publish
669,Staria,staria,260,MPV,Publish
670,Staria,staria,260,MPV,Publish
671,Staria,staria,260,MPV,Publish
672,Staria,staria,260,MPV,Publish
673,Venue,venue,260,"Compact SUV",Publish
674,Venue,venue,260,"Compact SUV",Publish
675,Venue,venue,260,"Compact SUV",Publish
676,Accent,accent,260,Sedan,Publish
677,Accent,accent,260,Sedan,Publish
678,i10,i10,260,Hatchback,Publish
679,i10,i10,260,Hatchback,Publish
680,"Grand i10",grand-i10,260,Hatchback,Publish
681,Elantra,elantra,260,Sedan,Publish
682,Elantra,elantra,260,Sedan,Publish
683,Elantra,elantra,260,Sedan,Publish
684,Elantra,elantra,260,Sedan,Publish
685,Elantra,elantra,260,Sedan,Publish
686,Elantra,elantra,260,Sedan,Publish
687,Elantra,elantra,260,Sedan,Publish
688,Creta,creta,260,SUV,Publish
689,Creta,creta,260,SUV,Publish
690,Creta,creta,260,SUV,Publish
691,Creta,creta,260,SUV,Publish
692,Tucson,tucson,260,SUV,Publish
693,Tucson,tucson,260,SUV,Publish
694,Elantra,elantra,260,Sedan,Publish
695,Elantra,elantra,260,Sedan,Publish
696,Tucson,tucson,260,SUV,Publish
697,Tucson,tucson,260,SUV,Publish
698,Kona,kona,260,"Crossover SUV",Publish
699,Kona,kona,260,"Crossover SUV",Publish
700,H1,h1,260,minivan,Publish
701,Veloster,veloster,260,Hatchback,Publish
702,Veloster,veloster,260,Hatchback,Publish
703,Tucson,tucson,260,SUV,Publish
704,Tucson,tucson,260,SUV,Publish
705,Tucson,tucson,260,SUV,Publish
706,H1,h1,260,minivan,Publish
707,H1,h1,260,minivan,Publish
708,Azera,azera,260,Sedan,Publish
709,Azera,azera,260,Sedan,Publish
710,Azera,azera,260,Sedan,Publish
711,"Grenadier Station Wagen",grenadier-station-wagen,316,SUV,Publish
712,"Grenadier Station Wagen",grenadier-station-wagen,316,SUV,Publish
713,"Grenadier Station Wagen",grenadier-station-wagen,316,SUV,Publish
714,"Grenadier QuarterMaster",grenadier-quartermaster,316,"Pick up Truck",Publish
715,"Grenadier QuarterMaster",grenadier-quartermaster,316,"Pick up Truck",Publish
716,"Grenadier QuarterMaster",grenadier-quartermaster,316,"Pick up Truck",Publish
717,QX55,qx55,263,Crossover,Publish
718,QX55,qx55,263,Crossover,Publish
719,QX55,qx55,263,Crossover,Publish
720,QX50,qx50,263,SUV,Publish
721,QX50,qx50,263,SUV,Publish
722,QX50,qx50,263,SUV,Publish
723,QX50,qx50,263,SUV,Publish
724,"Q60 Coupe",q60-coupe,263,Coupe,Publish
725,"Q60 Coupe",q60-coupe,263,Coupe,Publish
726,Q50,q50,263,Sedan,Publish
727,Q50,q50,263,Sedan,Publish
728,Q50,q50,263,Sedan,Publish
729,Q50,q50,263,Sedan,Publish
730,Q30,q30,263,SUV,Publish
731,Q30,q30,263,SUV,Publish
732,Q30,q30,263,SUV,Publish
733,Q70,q70,263,Sedan,Publish
734,QX60,qx60,263,SUV,Publish
735,QX70,qx70,263,,Publish
736,QX60,qx60,263,SUV,Publish
737,QX60,qx60,263,SUV,Publish
738,Q70,q70,263,Sedan,Publish
739,QX80,qx80,263,SUV,Publish
740,QX80,qx80,263,SUV,Publish
741,QX80,qx80,263,SUV,Publish
742,QX80,qx80,263,SUV,Publish
743,D-MAX,d-max,322,"Pick up Truck",Publish
744,D-MAX,d-max,322,"Pick up Truck",Publish
745,D-MAX,d-max,322,"Pick up Truck",Publish
746,D-MAX,d-max,322,"Pick up Truck",Publish
747,D-MAX,d-max,322,"Pick up Truck",Publish
748,D-MAX,d-max,322,"Pick up Truck",Publish
749,MU-X,mu-x,322,SUV,Publish
750,M4,m4,272,MPV,Publish
751,M4,m4,272,MPV,Publish
752,T8,t8,272,"Pick up Truck",Publish
753,T8,t8,272,"Pick up Truck",Publish
754,T8,t8,272,"Pick up Truck",Publish
755,T8,t8,272,"Pick up Truck",Publish
756,S3,s3,272,SUV,Publish
757,"J7 Sportback",j7-sportback,272,Sedan,Publish
758,JS4,js4,272,SUV,Publish
759,JS4,js4,272,SUV,Publish
760,Sunray,sunray,272,,Publish
761,Sunray,sunray,272,,Publish
762,"S7 Pro",s7-pro,272,SUV,Publish
763,N-Series,n-series,272,"Pick up Truck",Publish
764,N-Series,n-series,272,"Pick up Truck",Publish
765,N-Series,n-series,272,"Pick up Truck",Publish
766,JS6,js6,272,SUV,Publish
767,E-Pace,e-pace,292,SUV,Publish
768,E-Pace,e-pace,292,SUV,Publish
769,E-Pace,e-pace,292,SUV,Publish
770,I-Pace,i-pace,292,SUV,Publish
771,I-Pace,i-pace,292,SUV,Publish
772,I-Pace,i-pace,292,SUV,Publish
773,XE,xe,292,Sedan,Publish
774,XE,xe,292,Sedan,Publish
775,XE,xe,292,Sedan,Publish
776,XF,xf,292,Sedan,Publish
777,XF,xf,292,Sedan,Publish
778,XF,xf,292,Sedan,Publish
779,F-Pace,f-pace,292,SUV,Publish
780,F-Pace,f-pace,292,SUV,Publish
781,F-Pace,f-pace,292,SUV,Publish
782,F-Pace,f-pace,292,SUV,Publish
783,"F-Type Coupe",f-type-coupe,292,Coupe,Publish
784,"F-Type Coupe",f-type-coupe,292,Coupe,Publish
785,"F-Type Convertible",f-type-convertible,292,Convertible,Publish
786,"F-Type Convertible",f-type-convertible,292,Convertible,Publish
787,"F-Type Convertible",f-type-convertible,292,Convertible,Publish
788,"F-Type Convertible",f-type-convertible,292,Convertible,Publish
789,XJ,xj,292,Sedan,Publish
790,XJ,xj,292,Sedan,Publish
791,Renegade,renegade,294,SUV,Publish
792,Gladiator,gladiator,294,"Pick up Truck",Publish
793,Gladiator,gladiator,294,"Pick up Truck",Publish
794,"Grand Wagoneer",grand-wagoneer,294,SUV,Publish
795,Renegade,renegade,294,SUV,Publish
796,Compass,compass,294,SUV,Publish
797,Wrangler,wrangler,294,SUV,Publish
798,Compass,compass,294,SUV,Publish
799,Compass,compass,294,SUV,Publish
800,Cherokee,cherokee,294,SUV,Publish
801,Wrangler,wrangler,294,SUV,Publish
802,Cherokee,cherokee,294,SUV,Publish
803,"Wrangler Unlimited",wrangler-unlimited,294,SUV,Publish
804,Cherokee,cherokee,294,SUV,Publish
805,Wrangler,wrangler,294,SUV,Publish
806,"Wrangler Unlimited",wrangler-unlimited,294,SUV,Publish
807,"Wrangler Unlimited",wrangler-unlimited,294,SUV,Publish
808,"Grand Cherokee",grand-cherokee,294,SUV,Publish
809,"Grand Cherokee",grand-cherokee,294,SUV,Publish
810,X70,x70,307,SUV,Publish
811,X70,x70,307,SUV,Publish
812,X90,x90,307,SUV,Publish
813,X90,x90,307,SUV,Publish
814,X70s,x70s,307,SUV,Publish
815,"X70 Plus",x70-plus,307,SUV,Publish
816,"X70 Plus",x70-plus,307,SUV,Publish
817,"X70 Plus",x70-plus,307,SUV,Publish
818,"X90 Plus",x90-plus,307,SUV,Publish
819,"X90 Plus",x90-plus,307,SUV,Publish
820,Dashing,dashing,307,SUV,Publish
821,Dashing,dashing,307,SUV,Publish
822,T2,t2,307,SUV,Publish
823,Sportage,sportage,259,SUV,Publish
824,Sportage,sportage,259,SUV,Publish
825,Sportage,sportage,259,SUV,Publish
826,Sportage,sportage,259,SUV,Publish
827,Sportage,sportage,259,SUV,Publish
828,Sportage,sportage,259,SUV,Publish
829,Sportage,sportage,259,SUV,Publish
830,Cerato,cerato,259,Sedan,Publish
831,Cerato,cerato,259,Sedan,Publish
832,Cerato,cerato,259,Sedan,Publish
833,Telluride,telluride,259,SUV,Publish
834,Telluride,telluride,259,SUV,Publish
835,Telluride,telluride,259,SUV,Publish
836,Telluride,telluride,259,SUV,Publish
837,Telluride,telluride,259,SUV,Publish
838,Telluride,telluride,259,SUV,Publish
839,Soul,soul,259,SUV,Publish
840,Soul,soul,259,SUV,Publish
841,Pegas,pegas,259,Sedan,Publish
842,Pegas,pegas,259,Sedan,Publish
843,Niro,niro,259,SUV,Publish
844,"Rio Hatchback",rio-hatchback,259,Hatchback,Publish
845,Carens,carens,259,MPV,Publish
846,Carens,carens,259,MPV,Publish
847,Carens,carens,259,MPV,Publish
848,Carens,carens,259,MPV,Publish
849,Stinger,stinger,259,Sedan,Publish
850,Stinger,stinger,259,Sedan,Publish
851,Seltos,seltos,259,SUV,Publish
852,Seltos,seltos,259,SUV,Publish
853,Seltos,seltos,259,SUV,Publish
854,Sonet,sonet,259,"Compact SUV",Publish
855,Sonet,sonet,259,"Compact SUV",Publish
856,Sonet,sonet,259,"Compact SUV",Publish
857,Sonet,sonet,259,"Compact SUV",Publish
858,K8,k8,259,Sedan,Publish
859,K8,k8,259,Sedan,Publish
860,K8,k8,259,Sedan,Publish
861,K8,k8,259,Sedan,Publish
862,EV9,ev9,259,SUV,Publish
863,EV9,ev9,259,SUV,Publish
864,EV9,ev9,259,SUV,Publish
865,EV5,ev5,259,SUV,Publish
866,Picanto,picanto,259,Hatchback,Publish
867,"Rio Sedan",rio-sedan,259,Sedan,Publish
868,"Cerato Hatchback",cerato-hatchback,259,Hatchback,Publish
869,K5,k5,259,Sedan,Publish
870,K5,k5,259,Sedan,Publish
871,K5,k5,259,Sedan,Publish
872,K5,k5,259,Sedan,Publish
873,K5,k5,259,Sedan,Publish
874,K5,k5,259,Sedan,Publish
875,Cadenza,cadenza,259,,Publish
876,Cadenza,cadenza,259,,Publish
877,Mohave,mohave,259,SUV,Publish
878,Carnival,carnival,259,MPV,Publish
879,Carnival,carnival,259,MPV,Publish
880,Carnival,carnival,259,MPV,Publish
881,Mohave,mohave,259,SUV,Publish
882,Sorento,sorento,259,SUV,Publish
883,Sorento,sorento,259,SUV,Publish
884,Sorento,sorento,259,SUV,Publish
885,Sorento,sorento,259,SUV,Publish
886,Sorento,sorento,259,SUV,Publish
887,Sorento,sorento,259,SUV,Publish
888,"Aventador SVJ 63 Roadster",aventador-svj-63-roadster,282,Roadster,Publish
889,"Aventador S",aventador-s,282,Coupe,Publish
890,Urus,urus,282,SUV,Publish
891,Urus,urus,282,SUV,Publish
892,"Aventador S Roadster",aventador-s-roadster,282,Roadster,Publish
893,Huracan,huracan,282,Coupe,Publish
894,Huracan,huracan,282,Coupe,Publish
895,Huracan,huracan,282,Coupe,Publish
896,Huracan,huracan,282,Coupe,Publish
897,Huracan,huracan,282,Coupe,Publish
898,Huracan,huracan,282,Coupe,Publish
899,"Aventador Ultimae",aventador-ultimae,282,Coupe,Publish
900,"Aventador SVJ",aventador-svj,282,Coupe,Publish
901,"Aventador SVJ",aventador-svj,282,Coupe,Publish
902,"Range Rover Evoque",range-rover-evoque,280,SUV,Publish
903,"Range Rover Evoque",range-rover-evoque,280,SUV,Publish
